trial,production,rewarded_time,delivered_reward,passed_time,received_reward
20,P6,9.45,5.0,0.062,4.938
21,P6,9.979,5.0,0.062,4.938
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.499,7.3106,0.072,7.2386
3,P7,1.17,7.3106,0.072,7.2386
4,P7,1.818,7.3106,0.072,7.2386
5,P7,2.468,7.3106,0.072,7.2386
6,P7,2.953,7.3106,0.072,7.2386
7,P7,3.321,7.3106,0.072,7.2386
8,P7,3.791,7.3106,0.072,7.2386
9,P7,4.325,7.3106,0.072,7.2386
10,P7,4.977,7.3106,0.072,7.2386
11,P7,5.439,7.3106,0.072,7.2386
12,P7,6.575,7.3106,0.072,7.2386
13,P7,6.991,7.3106,0.072,7.2386
14,P7,7.797,7.3106,0.072,7.2386
15,P7,8.441,7.3106,0.072,7.2386
16,P7,8.829,7.3106,0.072,7.2386
17,P7,9.264,7.3106,0.072,7.2386
18,P7,9.772,7.3106,0.072,7.2386
1,P4,0.091,1.192,0.041,1.151
2,P3,0.724,0.4743,0.03,0.44430000000000003
3,P10,1.329,9.8201,0.105,9.7151
4,P10,2.038,9.8201,0.105,9.7151
5,P10,2.619,9.8201,0.105,9.7151
6,P10,3.193,9.8201,0.105,9.7151
7,P10,3.803,9.8201,0.105,9.7151
8,P10,4.359,9.8201,0.105,9.7151
9,P10,4.859,9.8201,0.105,9.7151
10,P10,5.509,9.8201,0.105,9.7151
11,P10,5.989,9.8201,0.105,9.7151
12,P10,6.597,9.8201,0.105,9.7151
13,P10,7.107,9.8201,0.105,9.7151
14,P10,7.677,9.8201,0.105,9.7151
15,P10,8.211,9.8201,0.105,9.7151
16,P10,8.907,9.8201,0.105,9.7151
17,P10,9.318,9.8201,0.105,9.7151
18,P10,9.741,9.8201,0.105,9.7151
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.584,2.6894,0.051,2.6384
3,P5,1.098,2.6894,0.051,2.6384
4,P5,1.821,2.6894,0.051,2.6384
5,P5,2.391,2.6894,0.051,2.6384
6,P5,3.258,2.6894,0.051,2.6384
7,P5,3.957,2.6894,0.051,2.6384
8,P5,4.407,2.6894,0.051,2.6384
9,P7,4.86,7.3106,0.072,7.2386
10,P5,5.305,2.6894,0.051,2.6384
11,P5,5.992,2.6894,0.051,2.6384
12,P9,6.701,9.5257,0.094,9.431700000000001
13,P7,7.253,7.3106,0.072,7.2386
14,P9,7.892,9.5257,0.094,9.431700000000001
15,P9,8.537,9.5257,0.094,9.431700000000001
16,P9,9.512,9.5257,0.094,9.431700000000001
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P3,0.565,0.4743,0.03,0.44430000000000003
3,P9,1.239,9.5257,0.094,9.431700000000001
4,P9,2.151,9.5257,0.094,9.431700000000001
5,P9,2.898,9.5257,0.094,9.431700000000001
6,P9,3.848,9.5257,0.094,9.431700000000001
7,P9,4.494,9.5257,0.094,9.431700000000001
8,P9,5.069,9.5257,0.094,9.431700000000001
9,P9,5.862,9.5257,0.094,9.431700000000001
10,P9,6.362,9.5257,0.094,9.431700000000001
11,P9,7.008,9.5257,0.094,9.431700000000001
12,P9,7.419,9.5257,0.094,9.431700000000001
13,P9,8.286,9.5257,0.094,9.431700000000001
14,P9,8.917,9.5257,0.094,9.431700000000001
15,P9,9.573,9.5257,0.094,9.431700000000001
1,P6,0.112,5.0,0.062,4.938
2,P7,0.464,7.3106,0.072,7.2386
3,P7,0.949,7.3106,0.072,7.2386
4,P7,1.649,7.3106,0.072,7.2386
5,P7,2.281,7.3106,0.072,7.2386
6,P7,3.086,7.3106,0.072,7.2386
7,P7,4.286,7.3106,0.072,7.2386
8,P7,5.002,7.3106,0.072,7.2386
9,P7,5.812,7.3106,0.072,7.2386
10,P7,6.366,7.3106,0.072,7.2386
11,P7,6.755,7.3106,0.072,7.2386
12,P7,7.364,7.3106,0.072,7.2386
13,P7,7.864,7.3106,0.072,7.2386
14,P7,8.648,7.3106,0.072,7.2386
15,P7,9.126,7.3106,0.072,7.2386
16,P7,9.78,7.3106,0.072,7.2386
1,P6,0.112,5.0,0.062,4.938
2,P6,0.737,5.0,0.062,4.938
3,P6,1.3,5.0,0.062,4.938
4,P6,2.066,5.0,0.062,4.938
5,P6,2.811,5.0,0.062,4.938
6,P6,3.519,5.0,0.062,4.938
7,P6,4.267,5.0,0.062,4.938
8,P6,4.893,5.0,0.062,4.938
9,P6,5.698,5.0,0.062,4.938
10,P6,6.286,5.0,0.062,4.938
11,P6,6.933,5.0,0.062,4.938
12,P6,7.467,5.0,0.062,4.938
13,P6,7.839,5.0,0.062,4.938
14,P6,8.352,5.0,0.062,4.938
15,P6,9.048,5.0,0.062,4.938
16,P6,9.582,5.0,0.062,4.938
17,P6,9.99,5.0,0.062,4.938
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.698,9.5257,0.094,9.431700000000001
3,P9,1.553,9.5257,0.094,9.431700000000001
4,P9,2.075,9.5257,0.094,9.431700000000001
5,P9,2.6,9.5257,0.094,9.431700000000001
6,P9,3.203,9.5257,0.094,9.431700000000001
7,P9,3.57,9.5257,0.094,9.431700000000001
8,P9,4.081,9.5257,0.094,9.431700000000001
9,P9,4.621,9.5257,0.094,9.431700000000001
10,P9,5.403,9.5257,0.094,9.431700000000001
11,P9,5.774,9.5257,0.094,9.431700000000001
12,P9,6.818,9.5257,0.094,9.431700000000001
13,P9,7.317,9.5257,0.094,9.431700000000001
14,P9,8.247,9.5257,0.094,9.431700000000001
15,P9,8.711,9.5257,0.094,9.431700000000001
16,P9,9.756,9.5257,0.094,9.431700000000001
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.701,7.3106,0.072,7.2386
3,P7,1.3,7.3106,0.072,7.2386
4,P7,1.94,7.3106,0.072,7.2386
5,P7,2.723,7.3106,0.072,7.2386
6,P7,3.149,7.3106,0.072,7.2386
7,P7,3.701,7.3106,0.072,7.2386
8,P7,4.259,7.3106,0.072,7.2386
9,P7,4.685,7.3106,0.072,7.2386
10,P7,5.126,7.3106,0.072,7.2386
11,P7,5.738,7.3106,0.072,7.2386
12,P7,6.154,7.3106,0.072,7.2386
13,P7,6.76,7.3106,0.072,7.2386
14,P7,7.44,7.3106,0.072,7.2386
15,P7,7.936,7.3106,0.072,7.2386
16,P7,8.476,7.3106,0.072,7.2386
17,P7,8.851,7.3106,0.072,7.2386
18,P7,9.382,7.3106,0.072,7.2386
19,P7,9.824,7.3106,0.072,7.2386
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.632,9.5257,0.094,9.431700000000001
3,P9,1.496,9.5257,0.094,9.431700000000001
4,P9,1.97,9.5257,0.094,9.431700000000001
5,P9,3.174,9.5257,0.094,9.431700000000001
6,P9,3.854,9.5257,0.094,9.431700000000001
7,P9,4.366,9.5257,0.094,9.431700000000001
8,P9,5.057,9.5257,0.094,9.431700000000001
9,P9,5.992,9.5257,0.094,9.431700000000001
10,P9,7.037,9.5257,0.094,9.431700000000001
11,P9,7.655,9.5257,0.094,9.431700000000001
12,P9,8.008,9.5257,0.094,9.431700000000001
13,P9,9.302,9.5257,0.094,9.431700000000001
1,P8,0.133,8.808,0.083,8.725
2,P8,0.657,8.808,0.083,8.725
3,P8,1.199,8.808,0.083,8.725
4,P8,1.976,8.808,0.083,8.725
5,P8,2.525,8.808,0.083,8.725
6,P8,3.008,8.808,0.083,8.725
7,P8,3.761,8.808,0.083,8.725
8,P8,4.369,8.808,0.083,8.725
9,P8,4.938,8.808,0.083,8.725
10,P8,5.445,8.808,0.083,8.725
11,P8,5.97,8.808,0.083,8.725
12,P8,6.533,8.808,0.083,8.725
13,P8,7.08,8.808,0.083,8.725
14,P8,7.547,8.808,0.083,8.725
15,P8,8.115,8.808,0.083,8.725
16,P8,8.783,8.808,0.083,8.725
17,P8,9.332,8.808,0.083,8.725
18,P8,9.73,8.808,0.083,8.725
1,P10,0.155,9.8201,0.105,9.7151
2,P8,0.719,8.808,0.083,8.725
3,P10,1.724,9.8201,0.105,9.7151
4,P10,2.288,9.8201,0.105,9.7151
5,P10,3.113,9.8201,0.105,9.7151
6,P10,4.023,9.8201,0.105,9.7151
7,P10,4.612,9.8201,0.105,9.7151
8,P10,5.27,9.8201,0.105,9.7151
9,P10,5.858,9.8201,0.105,9.7151
10,P10,6.808,9.8201,0.105,9.7151
11,P10,7.312,9.8201,0.105,9.7151
12,P10,8.224,9.8201,0.105,9.7151
13,P10,8.699,9.8201,0.105,9.7151
14,P10,9.181,9.8201,0.105,9.7151
15,P10,9.515,9.8201,0.105,9.7151
1,P1,0.06,0.0669,0.01,0.0569
2,P9,0.474,9.5257,0.094,9.431700000000001
3,P9,1.164,9.5257,0.094,9.431700000000001
4,P9,1.889,9.5257,0.094,9.431700000000001
5,P9,2.486,9.5257,0.094,9.431700000000001
6,P9,3.042,9.5257,0.094,9.431700000000001
7,P9,3.682,9.5257,0.094,9.431700000000001
8,P9,4.146,9.5257,0.094,9.431700000000001
9,P9,5.028,9.5257,0.094,9.431700000000001
10,P9,5.784,9.5257,0.094,9.431700000000001
11,P9,6.382,9.5257,0.094,9.431700000000001
12,P9,6.815,9.5257,0.094,9.431700000000001
13,P9,7.302,9.5257,0.094,9.431700000000001
14,P9,8.029,9.5257,0.094,9.431700000000001
15,P9,8.859,9.5257,0.094,9.431700000000001
16,P9,9.399,9.5257,0.094,9.431700000000001
17,P9,9.8,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P2,0.597,0.1799,0.02,0.15990000000000001
3,P7,1.59,7.3106,0.072,7.2386
4,P7,2.423,7.3106,0.072,7.2386
5,P7,3.139,7.3106,0.072,7.2386
6,P7,3.646,7.3106,0.072,7.2386
7,P7,4.198,7.3106,0.072,7.2386
8,P7,5.003,7.3106,0.072,7.2386
9,P7,5.49,7.3106,0.072,7.2386
10,P7,6.056,7.3106,0.072,7.2386
11,P7,6.535,7.3106,0.072,7.2386
12,P7,7.029,7.3106,0.072,7.2386
13,P7,7.548,7.3106,0.072,7.2386
14,P7,8.112,7.3106,0.072,7.2386
15,P7,8.596,7.3106,0.072,7.2386
16,P7,9.113,7.3106,0.072,7.2386
17,P7,9.677,7.3106,0.072,7.2386
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.403,2.6894,0.051,2.6384
3,P5,0.828,2.6894,0.051,2.6384
4,P5,1.781,2.6894,0.051,2.6384
5,P5,2.358,2.6894,0.051,2.6384
6,P5,2.736,2.6894,0.051,2.6384
7,P5,3.266,2.6894,0.051,2.6384
8,P3,3.615,0.4743,0.03,0.44430000000000003
9,P5,4.311,2.6894,0.051,2.6384
10,P5,5.047,2.6894,0.051,2.6384
11,P5,5.682,2.6894,0.051,2.6384
12,P5,6.175,2.6894,0.051,2.6384
13,P5,6.552,2.6894,0.051,2.6384
14,P5,7.171,2.6894,0.051,2.6384
15,P5,7.5,2.6894,0.051,2.6384
16,P8,8.167,8.808,0.083,8.725
17,P8,8.676,8.808,0.083,8.725
18,P8,9.505,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.569,7.3106,0.072,7.2386
3,P7,1.012,7.3106,0.072,7.2386
4,P7,1.393,7.3106,0.072,7.2386
5,P7,2.025,7.3106,0.072,7.2386
6,P7,2.588,7.3106,0.072,7.2386
7,P7,3.199,7.3106,0.072,7.2386
8,P7,3.83,7.3106,0.072,7.2386
9,P7,4.367,7.3106,0.072,7.2386
10,P7,4.822,7.3106,0.072,7.2386
11,P7,5.349,7.3106,0.072,7.2386
12,P7,5.781,7.3106,0.072,7.2386
13,P7,6.267,7.3106,0.072,7.2386
14,P7,6.764,7.3106,0.072,7.2386
15,P7,7.454,7.3106,0.072,7.2386
16,P7,7.958,7.3106,0.072,7.2386
17,P7,8.38,7.3106,0.072,7.2386
18,P7,9.098,7.3106,0.072,7.2386
19,P7,9.742,7.3106,0.072,7.2386
1,P7,0.122,7.3106,0.072,7.2386
2,P1,0.899,0.0669,0.01,0.0569
3,P7,1.584,7.3106,0.072,7.2386
4,P7,2.314,7.3106,0.072,7.2386
5,P7,2.938,7.3106,0.072,7.2386
6,P7,3.471,7.3106,0.072,7.2386
7,P7,4.135,7.3106,0.072,7.2386
8,P7,4.7,7.3106,0.072,7.2386
9,P7,5.257,7.3106,0.072,7.2386
10,P7,5.965,7.3106,0.072,7.2386
11,P7,6.579,7.3106,0.072,7.2386
12,P7,7.117,7.3106,0.072,7.2386
13,P7,7.64,7.3106,0.072,7.2386
14,P7,8.403,7.3106,0.072,7.2386
15,P7,9.113,7.3106,0.072,7.2386
16,P7,9.6,7.3106,0.072,7.2386
17,P7,9.969,7.3106,0.072,7.2386
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P6,0.583,5.0,0.062,4.938
3,P6,1.185,5.0,0.062,4.938
4,P6,1.829,5.0,0.062,4.938
5,P6,2.437,5.0,0.062,4.938
6,P6,3.532,5.0,0.062,4.938
7,P6,4.048,5.0,0.062,4.938
8,P6,5.257,5.0,0.062,4.938
9,P6,5.704,5.0,0.062,4.938
10,P6,6.196,5.0,0.062,4.938
11,P6,7.031,5.0,0.062,4.938
12,P6,7.42,5.0,0.062,4.938
13,P6,7.875,5.0,0.062,4.938
14,P6,8.369,5.0,0.062,4.938
15,P6,9.009,5.0,0.062,4.938
16,P6,9.543,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P1,0.674,0.0669,0.01,0.0569
3,P5,1.206,2.6894,0.051,2.6384
4,P5,1.754,2.6894,0.051,2.6384
5,P5,2.582,2.6894,0.051,2.6384
6,P5,3.031,2.6894,0.051,2.6384
7,P5,3.909,2.6894,0.051,2.6384
8,P5,4.376,2.6894,0.051,2.6384
9,P5,4.732,2.6894,0.051,2.6384
10,P7,5.277,7.3106,0.072,7.2386
11,P7,5.698,7.3106,0.072,7.2386
12,P7,6.167,7.3106,0.072,7.2386
13,P7,6.942,7.3106,0.072,7.2386
14,P7,7.331,7.3106,0.072,7.2386
15,P7,7.826,7.3106,0.072,7.2386
16,P7,8.42,7.3106,0.072,7.2386
17,P7,8.776,7.3106,0.072,7.2386
18,P7,9.186,7.3106,0.072,7.2386
19,P7,9.609,7.3106,0.072,7.2386
1,P8,0.133,8.808,0.083,8.725
2,P8,0.886,8.808,0.083,8.725
3,P8,1.765,8.808,0.083,8.725
4,P8,2.483,8.808,0.083,8.725
5,P8,3.078,8.808,0.083,8.725
6,P8,3.776,8.808,0.083,8.725
7,P8,4.341,8.808,0.083,8.725
8,P8,5.283,8.808,0.083,8.725
9,P8,5.807,8.808,0.083,8.725
10,P8,6.235,8.808,0.083,8.725
11,P8,6.68,8.808,0.083,8.725
12,P8,7.175,8.808,0.083,8.725
13,P8,7.582,8.808,0.083,8.725
14,P8,8.024,8.808,0.083,8.725
15,P8,8.359,8.808,0.083,8.725
16,P8,8.839,8.808,0.083,8.725
17,P8,9.175,8.808,0.083,8.725
18,P8,9.63,8.808,0.083,8.725
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.951,9.5257,0.094,9.431700000000001
3,P9,1.699,9.5257,0.094,9.431700000000001
4,P9,2.522,9.5257,0.094,9.431700000000001
5,P9,3.097,9.5257,0.094,9.431700000000001
6,P9,3.689,9.5257,0.094,9.431700000000001
7,P9,4.306,9.5257,0.094,9.431700000000001
8,P9,5.089,9.5257,0.094,9.431700000000001
9,P9,5.943,9.5257,0.094,9.431700000000001
10,P9,6.339,9.5257,0.094,9.431700000000001
11,P9,7.042,9.5257,0.094,9.431700000000001
12,P9,7.552,9.5257,0.094,9.431700000000001
13,P9,8.106,9.5257,0.094,9.431700000000001
14,P9,8.697,9.5257,0.094,9.431700000000001
15,P9,9.271,9.5257,0.094,9.431700000000001
16,P9,9.885,9.5257,0.094,9.431700000000001
1,P4,0.091,1.192,0.041,1.151
2,P6,0.645,5.0,0.062,4.938
3,P6,1.287,5.0,0.062,4.938
4,P6,2.012,5.0,0.062,4.938
5,P6,2.681,5.0,0.062,4.938
6,P6,3.106,5.0,0.062,4.938
7,P6,3.856,5.0,0.062,4.938
8,P6,4.656,5.0,0.062,4.938
9,P6,5.211,5.0,0.062,4.938
10,P6,5.724,5.0,0.062,4.938
11,P6,6.464,5.0,0.062,4.938
12,P6,6.829,5.0,0.062,4.938
13,P6,7.269,5.0,0.062,4.938
14,P6,7.91,5.0,0.062,4.938
15,P6,8.475,5.0,0.062,4.938
16,P6,8.812,5.0,0.062,4.938
17,P6,9.524,5.0,0.062,4.938
18,P6,9.976,5.0,0.062,4.938
1,P6,0.112,5.0,0.062,4.938
2,P6,0.559,5.0,0.062,4.938
3,P6,1.1,5.0,0.062,4.938
4,P6,1.686,5.0,0.062,4.938
5,P6,2.21,5.0,0.062,4.938
6,P6,2.843,5.0,0.062,4.938
7,P6,3.583,5.0,0.062,4.938
8,P6,4.097,5.0,0.062,4.938
9,P6,4.829,5.0,0.062,4.938
10,P6,5.266,5.0,0.062,4.938
11,P6,5.723,5.0,0.062,4.938
12,P6,6.145,5.0,0.062,4.938
13,P6,6.63,5.0,0.062,4.938
14,P6,6.977,5.0,0.062,4.938
15,P6,7.345,5.0,0.062,4.938
16,P6,7.974,5.0,0.062,4.938
17,P6,8.453,5.0,0.062,4.938
18,P6,8.882,5.0,0.062,4.938
19,P6,9.546,5.0,0.062,4.938
20,P6,9.891,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.76,2.6894,0.051,2.6384
3,P6,1.224,5.0,0.062,4.938
4,P6,1.656,5.0,0.062,4.938
5,P6,2.047,5.0,0.062,4.938
6,P6,2.536,5.0,0.062,4.938
7,P6,3.047,5.0,0.062,4.938
8,P6,3.574,5.0,0.062,4.938
9,P6,3.987,5.0,0.062,4.938
10,P6,5.035,5.0,0.062,4.938
11,P6,5.75,5.0,0.062,4.938
12,P6,6.086,5.0,0.062,4.938
13,P6,6.564,5.0,0.062,4.938
14,P6,7.136,5.0,0.062,4.938
15,P6,7.859,5.0,0.062,4.938
16,P6,8.313,5.0,0.062,4.938
17,P6,8.818,5.0,0.062,4.938
18,P6,9.295,5.0,0.062,4.938
19,P6,9.676,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P5,0.502,2.6894,0.051,2.6384
3,P5,1.093,2.6894,0.051,2.6384
4,P10,1.71,9.8201,0.105,9.7151
5,P10,2.228,9.8201,0.105,9.7151
6,P10,2.812,9.8201,0.105,9.7151
7,P10,3.553,9.8201,0.105,9.7151
8,P10,4.208,9.8201,0.105,9.7151
9,P10,4.828,9.8201,0.105,9.7151
10,P10,5.229,9.8201,0.105,9.7151
11,P10,5.858,9.8201,0.105,9.7151
12,P10,6.442,9.8201,0.105,9.7151
13,P10,6.951,9.8201,0.105,9.7151
14,P10,7.506,9.8201,0.105,9.7151
15,P10,8.075,9.8201,0.105,9.7151
16,P10,8.562,9.8201,0.105,9.7151
17,P10,9.258,9.8201,0.105,9.7151
18,P10,9.687,9.8201,0.105,9.7151
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.699,9.5257,0.094,9.431700000000001
3,P9,1.122,9.5257,0.094,9.431700000000001
4,P9,1.516,9.5257,0.094,9.431700000000001
5,P9,2.152,9.5257,0.094,9.431700000000001
6,P9,2.652,9.5257,0.094,9.431700000000001
7,P9,3.556,9.5257,0.094,9.431700000000001
8,P9,4.123,9.5257,0.094,9.431700000000001
9,P9,4.724,9.5257,0.094,9.431700000000001
10,P9,5.286,9.5257,0.094,9.431700000000001
11,P9,5.841,9.5257,0.094,9.431700000000001
12,P9,6.24,9.5257,0.094,9.431700000000001
13,P9,6.831,9.5257,0.094,9.431700000000001
14,P9,7.257,9.5257,0.094,9.431700000000001
15,P9,7.762,9.5257,0.094,9.431700000000001
16,P9,8.242,9.5257,0.094,9.431700000000001
17,P9,8.652,9.5257,0.094,9.431700000000001
18,P9,9.101,9.5257,0.094,9.431700000000001
19,P9,9.612,9.5257,0.094,9.431700000000001
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P1,0.448,0.0669,0.01,0.0569
3,P8,0.906,8.808,0.083,8.725
4,P8,1.517,8.808,0.083,8.725
5,P8,2.351,8.808,0.083,8.725
6,P8,2.698,8.808,0.083,8.725
7,P8,3.095,8.808,0.083,8.725
8,P8,3.638,8.808,0.083,8.725
9,P8,4.146,8.808,0.083,8.725
10,P8,4.803,8.808,0.083,8.725
11,P8,5.263,8.808,0.083,8.725
12,P8,5.797,8.808,0.083,8.725
13,P8,6.263,8.808,0.083,8.725
14,P8,6.82,8.808,0.083,8.725
15,P8,7.258,8.808,0.083,8.725
16,P8,7.786,8.808,0.083,8.725
17,P8,8.508,8.808,0.083,8.725
18,P8,9.05,8.808,0.083,8.725
19,P8,9.598,8.808,0.083,8.725
1,P6,0.112,5.0,0.062,4.938
2,P6,0.558,5.0,0.062,4.938
3,P5,1.086,2.6894,0.051,2.6384
4,P6,1.677,5.0,0.062,4.938
5,P6,2.323,5.0,0.062,4.938
6,P6,2.786,5.0,0.062,4.938
7,P6,3.521,5.0,0.062,4.938
8,P6,3.953,5.0,0.062,4.938
9,P6,4.401,5.0,0.062,4.938
10,P6,4.843,5.0,0.062,4.938
11,P6,5.558,5.0,0.062,4.938
12,P6,6.073,5.0,0.062,4.938
13,P6,6.469,5.0,0.062,4.938
14,P6,7.083,5.0,0.062,4.938
15,P6,7.725,5.0,0.062,4.938
16,P6,8.185,5.0,0.062,4.938
17,P6,8.634,5.0,0.062,4.938
18,P6,9.158,5.0,0.062,4.938
19,P6,9.737,5.0,0.062,4.938
1,P6,0.112,5.0,0.062,4.938
2,P6,0.838,5.0,0.062,4.938
3,P6,1.336,5.0,0.062,4.938
4,P6,2.109,5.0,0.062,4.938
5,P6,2.493,5.0,0.062,4.938
6,P6,3.087,5.0,0.062,4.938
7,P6,3.536,5.0,0.062,4.938
8,P6,3.949,5.0,0.062,4.938
9,P6,4.557,5.0,0.062,4.938
10,P6,5.266,5.0,0.062,4.938
11,P6,5.96,5.0,0.062,4.938
12,P6,6.6,5.0,0.062,4.938
13,P6,7.142,5.0,0.062,4.938
14,P6,7.733,5.0,0.062,4.938
15,P6,8.309,5.0,0.062,4.938
16,P6,8.952,5.0,0.062,4.938
17,P6,9.423,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P7,0.498,7.3106,0.072,7.2386
3,P7,0.893,7.3106,0.072,7.2386
4,P7,1.426,7.3106,0.072,7.2386
5,P7,1.977,7.3106,0.072,7.2386
6,P7,2.704,7.3106,0.072,7.2386
7,P7,3.182,7.3106,0.072,7.2386
8,P7,3.73,7.3106,0.072,7.2386
9,P7,4.535,7.3106,0.072,7.2386
10,P7,5.102,7.3106,0.072,7.2386
11,P7,5.636,7.3106,0.072,7.2386
12,P7,6.142,7.3106,0.072,7.2386
13,P7,6.713,7.3106,0.072,7.2386
14,P7,7.126,7.3106,0.072,7.2386
15,P7,7.632,7.3106,0.072,7.2386
16,P7,8.192,7.3106,0.072,7.2386
17,P7,8.718,7.3106,0.072,7.2386
18,P7,9.071,7.3106,0.072,7.2386
19,P7,9.596,7.3106,0.072,7.2386
1,P4,0.091,1.192,0.041,1.151
2,P1,0.653,0.0669,0.01,0.0569
3,P2,0.992,0.1799,0.02,0.15990000000000001
4,P4,1.989,1.192,0.041,1.151
5,P6,2.638,5.0,0.062,4.938
6,P4,3.472,1.192,0.041,1.151
7,P6,4.145,5.0,0.062,4.938
8,P6,4.622,5.0,0.062,4.938
9,P6,5.086,5.0,0.062,4.938
10,P6,5.684,5.0,0.062,4.938
11,P6,6.491,5.0,0.062,4.938
12,P6,7.109,5.0,0.062,4.938
13,P6,7.542,5.0,0.062,4.938
14,P6,8.057,5.0,0.062,4.938
15,P6,8.687,5.0,0.062,4.938
16,P6,9.256,5.0,0.062,4.938
17,P6,9.726,5.0,0.062,4.938
1,P4,0.091,1.192,0.041,1.151
2,P3,0.397,0.4743,0.03,0.44430000000000003
3,P9,0.938,9.5257,0.094,9.431700000000001
4,P9,1.489,9.5257,0.094,9.431700000000001
5,P9,2.035,9.5257,0.094,9.431700000000001
6,P9,2.512,9.5257,0.094,9.431700000000001
7,P9,3.133,9.5257,0.094,9.431700000000001
8,P9,3.762,9.5257,0.094,9.431700000000001
9,P9,4.459,9.5257,0.094,9.431700000000001
10,P9,5.075,9.5257,0.094,9.431700000000001
11,P9,5.679,9.5257,0.094,9.431700000000001
12,P9,6.463,9.5257,0.094,9.431700000000001
13,P9,7.129,9.5257,0.094,9.431700000000001
14,P9,7.77,9.5257,0.094,9.431700000000001
15,P9,8.235,9.5257,0.094,9.431700000000001
16,P9,8.661,9.5257,0.094,9.431700000000001
17,P9,9.171,9.5257,0.094,9.431700000000001
18,P9,9.666,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P7,0.606,7.3106,0.072,7.2386
3,P6,1.038,5.0,0.062,4.938
4,P7,1.738,7.3106,0.072,7.2386
5,P7,2.206,7.3106,0.072,7.2386
6,P7,3.231,7.3106,0.072,7.2386
7,P7,3.612,7.3106,0.072,7.2386
8,P7,4.348,7.3106,0.072,7.2386
9,P7,4.907,7.3106,0.072,7.2386
10,P7,5.458,7.3106,0.072,7.2386
11,P7,6.096,7.3106,0.072,7.2386
12,P7,7.173,7.3106,0.072,7.2386
13,P7,7.734,7.3106,0.072,7.2386
14,P7,8.248,7.3106,0.072,7.2386
15,P7,8.751,7.3106,0.072,7.2386
16,P7,9.14,7.3106,0.072,7.2386
17,P7,9.982,7.3106,0.072,7.2386
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.711,9.5257,0.094,9.431700000000001
3,P9,1.685,9.5257,0.094,9.431700000000001
4,P9,2.391,9.5257,0.094,9.431700000000001
5,P9,3.35,9.5257,0.094,9.431700000000001
6,P9,4.247,9.5257,0.094,9.431700000000001
7,P9,5.077,9.5257,0.094,9.431700000000001
8,P9,5.66,9.5257,0.094,9.431700000000001
9,P9,6.25,9.5257,0.094,9.431700000000001
10,P9,6.689,9.5257,0.094,9.431700000000001
11,P9,7.265,9.5257,0.094,9.431700000000001
12,P9,7.754,9.5257,0.094,9.431700000000001
13,P9,8.396,9.5257,0.094,9.431700000000001
14,P9,8.896,9.5257,0.094,9.431700000000001
15,P9,9.272,9.5257,0.094,9.431700000000001
16,P9,9.81,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P6,0.513,5.0,0.062,4.938
3,P6,1.426,5.0,0.062,4.938
4,P6,1.869,5.0,0.062,4.938
5,P6,2.424,5.0,0.062,4.938
6,P6,2.832,5.0,0.062,4.938
7,P6,3.44,5.0,0.062,4.938
8,P6,4.008,5.0,0.062,4.938
9,P6,4.768,5.0,0.062,4.938
10,P6,5.291,5.0,0.062,4.938
11,P6,6.071,5.0,0.062,4.938
12,P6,6.642,5.0,0.062,4.938
13,P6,7.304,5.0,0.062,4.938
14,P6,7.728,5.0,0.062,4.938
15,P6,8.23,5.0,0.062,4.938
16,P6,8.617,5.0,0.062,4.938
17,P6,8.996,5.0,0.062,4.938
18,P6,9.416,5.0,0.062,4.938
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.588,9.5257,0.094,9.431700000000001
3,P9,1.099,9.5257,0.094,9.431700000000001
4,P9,1.693,9.5257,0.094,9.431700000000001
5,P9,2.282,9.5257,0.094,9.431700000000001
6,P9,2.629,9.5257,0.094,9.431700000000001
7,P9,3.183,9.5257,0.094,9.431700000000001
8,P9,3.816,9.5257,0.094,9.431700000000001
9,P9,4.424,9.5257,0.094,9.431700000000001
10,P9,4.965,9.5257,0.094,9.431700000000001
11,P9,5.961,9.5257,0.094,9.431700000000001
12,P9,6.486,9.5257,0.094,9.431700000000001
