epoch,production,u,utility,delivered_reward
259,P8,0.0,0.7438057,8.808
259,P9,0.0,-1.0671972,9.5257
259,P10,0.0,-0.57420677,9.8201
260,P1,0.0,0.06841919,0.0669
260,P2,0.0,0.0837447,0.1799
260,P3,0.0,0.07997838,0.4743
260,P4,0.0,-0.2818312,1.192
260,P5,0.0,-0.6292641,2.6894
260,P6,0.0,-1.024838,5.0
260,P7,0.0,0.054829683,7.3106
260,P8,0.0,0.3761453,8.808
260,P9,0.0,-0.7918295,9.5257
260,P10,9.713456,8.713216,9.8201
261,P1,0.0,0.7595179,0.0669
261,P2,0.0,0.81574994,0.1799
261,P3,0.0,-1.8747934,0.4743
261,P4,0.0,1.051085,1.192
261,P5,0.0,-1.6124405,2.6894
261,P6,0.0,0.9970276,5.0
261,P7,0.0,-0.9501469,7.3106
261,P8,0.0,0.7812069,8.808
261,P9,9.429039,9.353407,9.5257
261,P10,0.0,0.5504388,9.8201
262,P1,0.022760002,-0.13496871,0.0669
262,P2,0.0,-0.34257507,0.1799
262,P3,0.0,-0.34640196,0.4743
262,P4,0.0,1.95558,1.192
262,P5,0.0,0.378643,2.6894
262,P6,0.0,-0.03946599,5.0
262,P7,0.0,1.3727348,7.3106
262,P8,8.723522,9.050163,8.808
262,P9,0.0,-0.5275623,9.5257
262,P10,0.0,1.5260476,9.8201
263,P1,0.0,-1.1504246,0.0669
263,P2,0.0,0.41337347,0.1799
263,P3,0.17772,-0.120520756,0.4743
263,P4,0.0,-1.405202,1.192
263,P5,0.0,0.58783853,2.6894
263,P6,0.0,0.35246724,5.0
263,P7,0.0,1.1191345,7.3106
263,P8,0.0,0.94530076,8.808
263,P9,0.0,0.28432623,9.5257
263,P10,9.710532,8.869212,9.8201
264,P1,0.0,0.59861016,0.0669
264,P2,0.0,-1.0915529,0.1799
264,P3,0.0,-0.37000167,0.4743
264,P4,0.0,0.6110965,1.192
264,P5,0.0,1.0789648,2.6894
264,P6,0.0,-0.17889877,5.0
264,P7,0.0,-0.5757447,7.3106
264,P8,0.0,-0.1996063,8.808
264,P9,0.0,0.8180187,9.5257
264,P10,9.712359,10.033028,9.8201
265,P1,0.0,-0.16204774,0.0669
265,P2,0.0,-0.34402674,0.1799
265,P3,0.0,0.58850276,0.4743
265,P4,0.0,-0.99365413,1.192
265,P5,0.0,-0.95600075,2.6894
265,P6,0.0,-1.0593472,5.0
265,P7,0.0,-1.234157,7.3106
265,P8,0.0,-0.27838454,8.808
265,P9,9.430742,11.038453,9.5257
265,P10,0.0,-0.7304968,9.8201
266,P1,0.0,0.4557472,0.0669
266,P2,0.0,-1.2985138,0.1799
266,P3,0.17772,-0.102934584,0.4743
266,P4,0.90238404,-0.4934225,1.192
266,P5,0.0,0.3791431,2.6894
266,P6,0.0,0.83583283,5.0
266,P7,0.0,0.51708484,7.3106
266,P8,8.718163,9.556156,8.808
266,P9,0.0,-0.10822028,9.5257
266,P10,0.0,0.31656328,9.8201
267,P1,0.0,-0.96363544,0.0669
267,P2,0.06396001,-0.20205197,0.1799
267,P3,0.17772,0.6812365,0.4743
267,P4,0.0,-1.6982121,1.192
267,P5,0.0,-0.062038846,2.6894
267,P6,0.0,-0.18871582,5.0
267,P7,0.0,-1.5094856,7.3106
267,P8,8.720898,9.785192,8.808
267,P9,0.0,0.13692579,9.5257
267,P10,0.0,0.17310882,9.8201
268,P1,0.0,-0.15042098,0.0669
268,P2,0.0,0.09163453,0.1799
268,P3,0.0,-0.24625678,0.4743
268,P4,0.0,0.84125656,1.192
268,P5,0.0,0.14883012,2.6894
268,P6,0.0,1.5037942,5.0
268,P7,7.2373743,6.3280783,7.3106
268,P8,0.0,0.12903786,8.808
268,P9,0.0,0.6772632,9.5257
268,P10,0.0,0.48604885,9.8201
269,P1,0.0,1.9744176,0.0669
269,P2,0.0,1.2188329,0.1799
269,P3,0.0,0.14338487,0.4743
269,P4,0.0,0.7874102,1.192
269,P5,0.0,-0.019031793,2.6894
269,P6,0.0,-0.812906,5.0
269,P7,0.0,1.4578518,7.3106
269,P8,8.724113,8.227215,8.808
269,P9,0.0,0.41007584,9.5257
269,P10,0.0,0.17890252,9.8201
270,P1,0.0,-1.1851635,0.0669
270,P2,0.0,-0.70733917,0.1799
270,P3,0.0,0.13881792,0.4743
270,P4,0.0,0.7400099,1.192
270,P5,0.0,0.4942308,2.6894
270,P6,0.0,1.3286548,5.0
270,P7,7.2373743,8.131592,7.3106
270,P8,0.0,-0.35942462,8.808
270,P9,0.0,1.0869187,9.5257
270,P10,0.0,-0.20069098,9.8201
271,P1,0.022760002,1.9233497,0.0669
271,P2,0.0,-1.2158232,0.1799
271,P3,0.0,-0.64629567,0.4743
271,P4,0.0,0.22592773,1.192
271,P5,0.0,-0.40706652,2.6894
271,P6,0.0,-0.056338847,5.0
271,P7,0.0,0.0051538837,7.3106
271,P8,0.0,1.0145911,8.808
271,P9,9.429039,10.686668,9.5257
271,P10,0.0,-0.5566981,9.8201
272,P1,0.0,-0.06869984,0.0669
272,P2,0.0,0.9402162,0.1799
272,P3,0.0,1.4417366,0.4743
272,P4,0.0,2.0091655,1.192
272,P5,0.0,2.1272151,2.6894
272,P6,0.0,-1.1585635,5.0
272,P7,0.0,0.6424433,7.3106
272,P8,8.724468,7.7557826,8.808
272,P9,0.0,-0.8306665,9.5257
272,P10,0.0,0.48617217,9.8201
273,P1,0.0,0.15036865,0.0669
273,P2,0.0,0.04675453,0.1799
273,P3,0.0,0.18615589,0.4743
273,P4,0.0,-0.12167443,1.192
273,P5,0.0,-0.08214796,2.6894
273,P6,4.9378195,5.3258142,5.0
273,P7,0.0,-0.09508491,7.3106
273,P8,0.0,-1.6947043,8.808
273,P9,0.0,0.2810899,9.5257
273,P10,0.0,0.14351076,9.8201
274,P1,0.0,-0.6039558,0.0669
274,P2,0.0,-0.33034936,0.1799
274,P3,0.0,0.102229975,0.4743
274,P4,0.0,-0.46050268,1.192
274,P5,0.0,0.2865159,2.6894
274,P6,0.0,-0.37750524,5.0
274,P7,0.0,-0.8426849,7.3106
274,P8,0.0,-0.30271482,8.808
274,P9,0.0,-0.3743654,9.5257
274,P10,9.712359,10.557679,9.8201
275,P1,0.0,-0.49143326,0.0669
275,P2,0.0,0.23034437,0.1799
275,P3,0.0,1.8736066,0.4743
275,P4,0.0,-0.22666179,1.192
275,P5,0.0,-0.010710899,2.6894
275,P6,4.9374986,5.284429,5.0
275,P7,0.0,-0.8483599,7.3106
275,P8,0.0,-0.8113604,8.808
275,P9,0.0,-1.1270819,9.5257
275,P10,0.0,0.21717145,9.8201
276,P1,0.022760002,-0.53442377,0.0669
276,P2,0.0,0.5243123,0.1799
276,P3,0.0,-0.7893069,0.4743
276,P4,0.46040002,0.6872493,1.192
276,P5,0.0,-1.0489644,2.6894
276,P6,0.0,-0.37806126,5.0
276,P7,0.0,0.020872878,7.3106
276,P8,0.0,0.16872229,8.808
276,P9,9.427265,10.252687,9.5257
276,P10,0.0,0.56964505,9.8201
277,P1,0.0,0.43141517,0.0669
277,P2,0.0,0.17823775,0.1799
277,P3,0.0,-0.5704444,0.4743
277,P4,0.0,0.26105943,1.192
277,P5,1.0553601,2.2492032,2.6894
277,P6,0.0,1.0470512,5.0
277,P7,0.0,-1.0463148,7.3106
277,P8,8.720898,10.237301,8.808
277,P9,0.0,0.8992843,9.5257
277,P10,0.0,-2.0494568,9.8201
278,P1,0.0,-0.36992383,0.0669
278,P2,0.0,-0.2035503,0.1799
278,P3,0.0,1.0416313,0.4743
278,P4,0.46040002,2.391731,1.192
278,P5,0.0,-0.56225973,2.6894
278,P6,0.0,-0.94150096,5.0
278,P7,7.2373743,7.569585,7.3106
278,P8,0.0,-0.5804855,8.808
278,P9,0.0,0.6918416,9.5257
278,P10,0.0,-1.7643638,9.8201
279,P1,0.0,0.42661572,0.0669
279,P2,0.0,-0.6624114,0.1799
279,P3,0.0,0.7605456,0.4743
279,P4,0.0,-0.7077696,1.192
279,P5,0.0,-1.875541,2.6894
279,P6,0.0,0.9995831,5.0
279,P7,0.0,0.06281066,7.3106
279,P8,0.0,0.042495526,8.808
279,P9,0.0,0.5901093,9.5257
279,P10,9.713456,10.732821,9.8201
280,P1,0.0,1.1247798,0.0669
280,P2,0.0,-0.29917443,0.1799
280,P3,0.0,0.33684638,0.4743
280,P4,0.73664004,-0.00409168,1.192
280,P5,0.0,-0.19360617,2.6894
280,P6,4.9371643,5.823226,5.0
280,P7,0.0,0.63025224,7.3106
280,P8,0.0,-0.28250566,8.808
280,P9,0.0,0.3080712,9.5257
280,P10,0.0,-0.2882704,9.8201
281,P1,0.0,-0.78488034,0.0669
281,P2,0.06396001,1.7304939,0.1799
281,P3,0.0,0.43075398,0.4743
281,P4,0.0,-0.07567561,1.192
281,P5,2.6379535,3.218915,2.6894
281,P6,0.0,0.81017715,5.0
281,P7,0.0,1.0680889,7.3106
281,P8,0.0,0.3697196,8.808
281,P9,0.0,-0.12175142,9.5257
281,P10,0.0,0.7466014,9.8201
282,P1,0.0,1.8680512,0.0669
282,P2,0.0,-1.2958188,0.1799
282,P3,0.0,-1.541661,0.4743
282,P4,0.0,-1.922133,1.192
282,P5,0.0,0.76994,2.6894
282,P6,4.9356785,5.546297,5.0
282,P7,0.0,-1.1402119,7.3106
282,P8,0.0,0.7561246,8.808
282,P9,0.0,1.0694672,9.5257
282,P10,0.0,0.4292997,9.8201
283,P1,0.0,-1.04961,0.0669
283,P2,0.0,0.39102298,0.1799
283,P3,0.0,-1.0965444,0.4743
283,P4,0.0,-0.4200825,1.192
283,P5,0.0,-0.40860295,2.6894
283,P6,0.0,-0.619239,5.0
283,P7,0.0,-0.24794005,7.3106
283,P8,8.722538,8.693677,8.808
283,P9,0.0,-1.2178049,9.5257
283,P10,0.0,-0.41888604,9.8201
284,P1,0.0,1.1302319,0.0669
284,P2,0.0,1.1584815,0.1799
284,P3,0.0,-0.028428566,0.4743
284,P4,0.0,1.2824833,1.192
284,P5,2.6118112,3.6409316,2.6894
284,P6,0.0,-0.7895123,5.0
284,P7,0.0,0.40378648,7.3106
284,P8,0.0,-0.7483226,8.808
284,P9,8.991654,8.654277,9.5257
284,P10,0.0,0.5243725,9.8201
285,P1,0.0,-0.6564248,0.0669
285,P2,0.0,-0.30182734,0.1799
285,P3,0.0,-0.34331173,0.4743
285,P4,0.0,0.42441192,1.192
285,P5,0.0,0.6011551,2.6894
285,P6,4.9371643,4.755924,5.0
285,P7,0.0,-1.7646868,7.3106
285,P8,0.0,0.7622341,8.808
285,P9,0.0,-1.0331725,9.5257
285,P10,0.0,-0.31987974,9.8201
286,P1,0.022760002,-0.106721014,0.0669
286,P2,0.0,-0.94541776,0.1799
286,P3,0.0,0.07517101,0.4743
286,P4,0.0,-0.24499574,1.192
286,P5,0.0,0.43143404,2.6894
286,P6,0.0,-1.0750767,5.0
286,P7,0.0,0.505457,7.3106
286,P8,0.0,-0.09916438,8.808
286,P9,9.430742,9.501673,9.5257
286,P10,0.0,0.06388563,9.8201
287,P1,0.0,0.86176515,0.0669
287,P2,0.0,-0.3226628,0.1799
287,P3,0.0,0.81829685,0.4743
287,P4,0.0,1.9771439,1.192
287,P5,1.0553601,0.98338026,2.6894
287,P6,0.0,1.1561486,5.0
287,P7,0.0,-0.3934252,7.3106
287,P8,8.723522,8.915485,8.808
287,P9,0.0,0.8116049,9.5257
287,P10,0.0,-0.018657116,9.8201
288,P1,0.0,1.2813234,0.0669
288,P2,0.0,0.31183997,0.1799
288,P3,0.0,0.5478824,0.4743
288,P4,0.0,-1.2611413,1.192
288,P5,0.0,-0.18689597,2.6894
288,P6,4.9371643,4.415901,5.0
288,P7,0.0,-0.09901221,7.3106
288,P8,0.0,0.59721774,8.808
288,P9,0.0,-0.35912135,9.5257
288,P10,0.0,-0.35955045,9.8201
289,P1,0.0,0.12567608,0.0669
289,P2,0.0,-0.6735576,0.1799
289,P3,0.284352,-0.55235255,0.4743
289,P4,0.0,-0.56587297,1.192
289,P5,0.0,-0.026264383,2.6894
289,P6,0.0,-0.4143363,5.0
289,P7,0.0,-1.7079875,7.3106
289,P8,0.0,-0.2025939,8.808
289,P9,0.0,-0.15054996,9.5257
289,P10,9.707487,9.939841,9.8201
290,P1,0.0,-0.33103877,0.0669
290,P2,0.06396001,-0.30595648,0.1799
290,P3,0.0,-0.453435,0.4743
290,P4,0.0,-0.15893881,1.192
290,P5,2.638132,2.8614635,2.6894
290,P6,0.0,-0.9889492,5.0
290,P7,0.0,-0.80827147,7.3106
290,P8,0.0,-0.9861308,8.808
290,P9,0.0,-0.7029749,9.5257
290,P10,0.0,1.0559016,9.8201
291,P1,0.022760002,-0.27917024,0.0669
291,P2,0.0,-1.2976202,0.1799
291,P3,0.0,0.99364656,0.4743
291,P4,0.0,0.041803636,1.192
291,P5,0.0,0.43351862,2.6894
291,P6,0.0,-0.11733065,5.0
291,P7,0.0,0.57745886,7.3106
291,P8,0.0,-0.23275468,8.808
291,P9,0.0,-0.28148288,9.5257
291,P10,9.712359,10.202928,9.8201
292,P1,0.0,0.6423804,0.0669
292,P2,0.0,-0.83009917,0.1799
292,P3,0.0,1.0902523,0.4743
292,P4,0.0,-0.67410576,1.192
292,P5,0.0,-0.036184344,2.6894
292,P6,0.0,-1.4363416,5.0
292,P7,7.2378645,7.8051014,7.3106
292,P8,0.0,-1.0295146,8.808
292,P9,0.0,-0.12440281,9.5257
292,P10,0.0,-0.9348672,9.8201
293,P1,0.022760002,-1.66652,0.0669
293,P2,0.0,0.3717734,0.1799
293,P3,0.0,0.7934761,0.4743
293,P4,0.73664004,1.5980151,1.192
293,P5,0.0,-0.5648927,2.6894
293,P6,0.0,0.34331632,5.0
293,P7,0.0,0.37129658,7.3106
293,P8,0.0,0.10347322,8.808
293,P9,0.0,-0.65561247,9.5257
293,P10,9.712359,9.952417,9.8201
294,P1,0.0,-0.3243736,0.0669
294,P2,0.06396001,0.117124036,0.1799
294,P3,0.0,-0.1118953,0.4743
294,P4,0.0,0.4147135,1.192
294,P5,1.6885761,2.3530867,2.6894
294,P6,0.0,-0.9986135,5.0
294,P7,7.2378645,6.4800587,7.3106
294,P8,0.0,0.4701425,8.808
294,P9,0.0,1.5478363,9.5257
294,P10,0.0,0.38956237,9.8201
295,P1,0.0,-1.4294072,0.0669
295,P2,0.0,0.70764565,0.1799
295,P3,0.17772,1.2770941,0.4743
295,P4,0.0,-0.4512972,1.192
295,P5,0.0,0.3473684,2.6894
295,P6,0.0,-0.4877302,5.0
295,P7,0.0,-1.9057446,7.3106
295,P8,0.0,1.1246665,8.808
295,P9,0.0,-0.49351835,9.5257
295,P10,9.710532,8.776589,9.8201
296,P1,0.022760002,-0.68913364,0.0669
296,P2,0.0,1.1608871,0.1799
296,P3,0.17772,0.5423625,0.4743
296,P4,0.0,-0.30091244,1.192
296,P5,0.0,0.48317134,2.6894
296,P6,0.0,-0.07203545,5.0
296,P7,0.0,0.854375,7.3106
296,P8,8.718163,8.412483,8.808
296,P9,0.0,-0.76699436,9.5257
296,P10,0.0,0.24725015,9.8201
297,P1,0.0,0.5150151,0.0669
297,P2,0.0,-0.06929657,0.1799
297,P3,0.0,-0.5951254,0.4743
297,P4,0.0,-0.95503545,1.192
297,P5,0.0,0.25455084,2.6894
297,P6,0.0,-2.5013754,5.0
297,P7,7.238441,6.883048,7.3106
297,P8,0.0,0.12486676,8.808
297,P9,0.0,-1.0751513,9.5257
297,P10,0.0,-0.5519346,9.8201
298,P1,0.0,0.37290767,0.0669
298,P2,0.0,1.2122782,0.1799
298,P3,0.0,1.1929313,0.4743
298,P4,0.0,-1.0150261,1.192
298,P5,0.0,0.6907263,2.6894
298,P6,4.9378195,5.016598,5.0
298,P7,0.0,0.66854864,7.3106
298,P8,0.0,0.5091111,8.808
298,P9,0.0,0.41698962,9.5257
298,P10,0.0,0.33778888,9.8201
299,P1,0.0,-3.1233637,0.0669
299,P2,0.0,-0.015237792,0.1799
299,P3,0.0,-0.7353349,0.4743
299,P4,0.0,0.08434138,1.192
299,P5,0.0,-0.47194722,2.6894
299,P6,0.0,2.327074,5.0
299,P7,7.2378645,8.263885,7.3106
299,P8,0.0,-0.013846801,8.808
299,P9,0.0,0.42116034,9.5257
299,P10,0.0,-1.3704624,9.8201
300,P1,0.0,2.1738503,0.0669
300,P2,0.0,1.2767361,0.1799
300,P3,0.17772,0.15004767,0.4743
300,P4,0.46040002,-0.9125345,1.192
300,P5,0.0,-0.2922664,2.6894
300,P6,0.0,0.3606962,5.0
300,P7,0.0,0.6376194,7.3106
300,P8,8.720898,8.8831625,8.808
300,P9,0.0,-1.2083026,9.5257
300,P10,0.0,-1.5798106,9.8201
301,P1,0.0,0.39751363,0.0669
301,P2,0.0,0.7766897,0.1799
301,P3,0.17772,3.8124828,0.4743
301,P4,0.46040002,0.33285862,1.192
301,P5,2.6349542,5.595236,2.6894
301,P6,0.0,-0.2884284,5.0
301,P7,0.0,-1.3282337,7.3106
301,P8,0.0,-0.34268436,8.808
301,P9,0.0,0.56161964,9.5257
301,P10,0.0,-1.6347162,9.8201
302,P1,0.0,1.8743556,0.0669
302,P2,0.0,0.19418383,0.1799
302,P3,0.0,1.8193167,0.4743
302,P4,0.0,0.02372744,1.192
302,P5,0.0,0.033282414,2.6894
302,P6,0.0,-2.0052326,5.0
302,P7,0.0,2.1171682,7.3106
302,P8,0.0,0.8746031,8.808
302,P9,0.0,0.106025696,9.5257
302,P10,9.713456,9.66739,9.8201
303,P1,0.0,-0.084125414,0.0669
303,P2,0.0,0.32833266,0.1799
303,P3,0.0,0.9418153,0.4743
303,P4,0.0,-0.35075662,1.192
303,P5,0.0,1.5757561,2.6894
303,P6,0.0,1.0461239,5.0
303,P7,0.0,0.16513966,7.3106
303,P8,0.0,0.52631056,8.808
303,P9,9.430103,8.136104,9.5257
303,P10,0.0,1.4022489,9.8201
304,P1,0.0,0.18663256,0.0669
304,P2,0.0,-0.27046838,0.1799
304,P3,0.0,-0.41927856,0.4743
304,P4,0.46040002,-0.5204891,1.192
304,P5,0.0,-0.24723454,2.6894
304,P6,0.0,0.6014098,5.0
304,P7,0.0,1.4710326,7.3106
304,P8,0.0,-0.25376847,8.808
304,P9,0.0,-0.7094296,9.5257
304,P10,9.710532,12.108406,9.8201
305,P1,0.022760002,1.2238594,0.0669
305,P2,0.0,-0.82264626,0.1799
305,P3,0.0,-1.1331677,0.4743
305,P4,0.46040002,1.4565551,1.192
305,P5,0.0,-0.7162755,2.6894
305,P6,4.9371643,5.4406114,5.0
305,P7,0.0,-0.9958277,7.3106
305,P8,0.0,-1.0660163,8.808
305,P9,0.0,-0.53913516,9.5257
305,P10,0.0,0.011615852,9.8201
306,P1,0.0,-0.14548397,0.0669
306,P2,0.06396001,-0.50092804,0.1799
306,P3,0.0,-0.44890478,0.4743
306,P4,0.0,0.2561886,1.192
306,P5,0.0,0.6037119,2.6894
306,P6,0.0,0.038539205,5.0
306,P7,7.2381587,7.0965915,7.3106
306,P8,0.0,-0.43776095,8.808
306,P9,0.0,-0.1288037,9.5257
306,P10,0.0,-0.40730426,9.8201
307,P1,0.0,-0.46094674,0.0669
307,P2,0.0,0.17287986,0.1799
307,P3,0.0,0.33265245,0.4743
307,P4,0.0,1.6095326,1.192
307,P5,2.6363325,2.4958444,2.6894
307,P6,0.0,1.2399302,5.0
307,P7,0.0,-0.26877853,7.3106
307,P8,0.0,0.22354816,8.808
307,P9,0.0,0.55486584,9.5257
307,P10,9.261832,9.869937,9.8201
308,P1,0.0,-0.34968567,0.0669
308,P2,0.0,0.09571446,0.1799
308,P3,0.0,0.08573702,0.4743
308,P4,0.0,0.4557211,1.192
308,P5,0.0,-1.8821675,2.6894
308,P6,4.9376993,4.656909,5.0
308,P7,0.0,-0.20593792,7.3106
308,P8,0.0,-0.22728898,8.808
308,P9,0.0,-0.08671917,9.5257
308,P10,0.0,0.49761683,9.8201
309,P1,0.0,0.71181655,0.0669
309,P2,0.0,1.570924,0.1799
309,P3,0.0,0.22800925,0.4743
309,P4,1.0018305,0.48096067,1.192
309,P5,0.0,-1.0558981,2.6894
309,P6,0.0,0.18926759,5.0
309,P7,0.0,0.55374646,7.3106
309,P8,0.0,0.114000976,8.808
309,P9,9.411169,9.949414,9.5257
309,P10,0.0,0.8574976,9.8201
310,P1,0.0,-0.49834758,0.0669
310,P2,0.0,-0.12256051,0.1799
310,P3,0.0,-0.5212585,0.4743
310,P4,0.0,0.25136048,1.192
310,P5,0.0,1.2036127,2.6894
310,P6,0.0,-0.38911775,5.0
310,P7,0.0,-0.80400896,7.3106
310,P8,8.718163,8.048466,8.808
310,P9,0.0,-0.27898666,9.5257
310,P10,0.0,0.42552713,9.8201
311,P1,0.022760002,-0.5189262,0.0669
311,P2,0.06396001,-0.15618628,0.1799
311,P3,0.17772,-0.2795177,0.4743
311,P4,0.0,0.5215849,1.192
311,P5,2.6326568,1.6613421,2.6894
311,P6,4.2980356,3.684403,5.0
311,P7,0.0,0.8378546,7.3106
311,P8,0.0,-0.94212174,8.808
311,P9,0.0,-0.38043484,9.5257
311,P10,0.0,-0.4436862,9.8201
312,P1,0.0,-0.4415094,0.0669
312,P2,0.0,-0.16285545,0.1799
312,P3,0.0,0.18224268,0.4743
312,P4,0.0,0.37759146,1.192
312,P5,1.0553601,1.7648214,2.6894
312,P6,0.0,0.5996725,5.0
312,P7,0.0,0.1208822,7.3106
312,P8,0.0,-0.48478976,8.808
312,P9,0.0,-0.8379841,9.5257
312,P10,9.712359,10.295649,9.8201
313,P1,0.022760002,0.059979916,0.0669
313,P2,0.0,0.59048486,0.1799
313,P3,0.0,0.20422529,0.4743
313,P4,0.0,-0.8187477,1.192
313,P5,0.0,0.64537656,2.6894
313,P6,0.0,-0.1481735,5.0
313,P7,0.0,-0.4409471,7.3106
313,P8,8.723522,9.001791,8.808
313,P9,0.0,0.3483385,9.5257
313,P10,0.0,0.5031081,9.8201
314,P1,0.0,0.43357652,0.0669
314,P2,0.0,0.052186083,0.1799
314,P3,0.0,0.15781265,0.4743
314,P4,0.0,-0.22650851,1.192
314,P5,0.0,0.2949454,2.6894
314,P6,4.9371643,5.2465906,5.0
314,P7,0.0,0.04225666,7.3106
314,P8,0.0,0.069351494,8.808
314,P9,0.0,1.3537835,9.5257
314,P10,0.0,0.7906864,9.8201
315,P1,0.0,-0.13050729,0.0669
315,P2,0.0,0.085821316,0.1799
315,P3,0.0,0.5531965,0.4743
315,P4,0.0,-0.99028534,1.192
315,P5,0.0,1.7101096,2.6894
315,P6,0.0,-1.1754993,5.0
315,P7,0.0,-0.13401851,7.3106
315,P8,0.0,-1.0965084,8.808
315,P9,9.429039,8.984807,9.5257
315,P10,0.0,-0.7486327,9.8201
316,P1,0.0,-0.6421547,0.0669
316,P2,0.0,0.09987052,0.1799
316,P3,0.0,0.5318795,0.4743
316,P4,0.0,-0.93096316,1.192
316,P5,0.0,-0.3808192,2.6894
316,P6,0.0,0.8772726,5.0
316,P7,0.0,-0.34766597,7.3106
316,P8,8.723522,7.846544,8.808
316,P9,0.0,1.7995217,9.5257
316,P10,0.0,-1.5573652,9.8201
317,P1,0.0,-0.59368414,0.0669
317,P2,0.0,1.6870495,0.1799
317,P3,0.0,1.1217182,0.4743
317,P4,0.0,-1.5551486,1.192
317,P5,0.0,1.5588651,2.6894
317,P6,0.0,1.0485182,5.0
317,P7,2.8954399,2.1846433,7.3106
317,P8,0.0,0.702946,8.808
317,P9,9.427265,9.55885,9.5257
317,P10,0.0,-1.4047213,9.8201
318,P1,0.0,-0.014915749,0.0669
318,P2,0.06396001,-0.941758,0.1799
318,P3,0.0,1.0552832,0.4743
318,P4,0.0,-1.3072684,1.192
318,P5,0.0,-0.14413704,2.6894
318,P6,0.0,0.08852235,5.0
318,P7,0.0,1.7485794,7.3106
318,P8,0.0,0.954054,8.808
318,P9,9.430742,9.960547,9.5257
318,P10,0.0,1.0530326,9.8201
319,P1,0.0,-0.22049807,0.0669
319,P2,0.0,-1.7042028,0.1799
319,P3,0.0,-1.0576655,0.4743
319,P4,0.0,0.7640775,1.192
319,P5,0.0,0.3693002,2.6894
319,P6,0.0,-0.21995845,5.0
319,P7,0.0,0.041601185,7.3106
319,P8,0.0,0.6339577,8.808
319,P9,0.0,-0.4218174,9.5257
319,P10,9.713456,10.386104,9.8201
320,P1,0.0,0.6233693,0.0669
320,P2,0.0,-0.61041605,0.1799
320,P3,0.0,-0.9383417,0.4743
320,P4,0.0,-0.12260926,1.192
320,P5,0.0,1.8789158,2.6894
320,P6,0.0,-0.067934155,5.0
320,P7,0.0,1.3933483,7.3106
320,P8,0.0,0.69881743,8.808
320,P9,0.0,0.4799035,9.5257
320,P10,9.710532,9.2319,9.8201
321,P1,0.0,-0.6870482,0.0669
321,P2,0.0,-1.4205948,0.1799
321,P3,0.0,-0.2479564,0.4743
321,P4,0.0,-0.0799199,1.192
321,P5,1.0553601,2.4329898,2.6894
321,P6,0.0,1.3777989,5.0
321,P7,0.0,0.45397377,7.3106
321,P8,8.722538,7.5110955,8.808
321,P9,0.0,0.5553372,9.5257
321,P10,0.0,0.14851333,9.8201
322,P1,0.0,-0.4422276,0.0669
322,P2,0.0,0.8796413,0.1799
322,P3,0.0,-0.53951794,0.4743
322,P4,0.0,0.31153858,1.192
322,P5,0.0,0.32997745,2.6894
322,P6,0.0,-1.1031446,5.0
322,P7,0.0,-1.15249,7.3106
322,P8,0.0,-1.4913361,8.808
322,P9,9.424309,8.914371,9.5257
322,P10,0.0,-0.14861083,9.8201
323,P1,0.036416,-0.4288733,0.0669
323,P2,0.0,-1.0684184,0.1799
323,P3,0.0,0.6510455,0.4743
323,P4,0.46040002,0.7384189,1.192
323,P5,0.0,-1.2334802,2.6894
323,P6,0.0,-0.71377474,5.0
323,P7,7.235196,7.604859,7.3106
323,P8,0.0,-0.085920736,8.808
323,P9,0.0,0.52578557,9.5257
323,P10,0.0,-0.068066396,9.8201
324,P1,0.0,1.1574727,0.0669
324,P2,0.0,-1.200837,0.1799
324,P3,0.0,1.0923095,0.4743
324,P4,0.0,1.2613275,1.192
324,P5,0.0,-0.7688359,2.6894
324,P6,0.0,1.4495711,5.0
324,P7,0.0,0.22162384,7.3106
324,P8,0.0,-0.27645496,8.808
324,P9,0.0,-1.0935471,9.5257
324,P10,9.712359,7.0466356,9.8201
325,P1,0.0,-0.46953282,0.0669
325,P2,0.0,0.82091236,0.1799
325,P3,0.17772,0.78624755,0.4743
325,P4,0.0,0.22341257,1.192
325,P5,0.0,0.5458272,2.6894
325,P6,0.0,0.80772495,5.0
325,P7,0.0,1.8577033,7.3106
325,P8,0.0,0.5805517,8.808
325,P9,0.0,-2.0101767,9.5257
325,P10,9.713456,8.620722,9.8201
326,P1,0.022760002,0.46745518,0.0669
326,P2,0.06396001,0.22458914,0.1799
326,P3,0.284352,0.44805694,0.4743
326,P4,0.46040002,0.44907263,1.192
326,P5,0.0,-1.6858561,2.6894
326,P6,4.9366074,5.078635,5.0
326,P7,0.0,1.0090433,7.3106
326,P8,0.0,1.3144525,8.808
326,P9,0.0,0.45157734,9.5257
326,P10,0.0,-0.35113525,9.8201
327,P1,0.0,-0.9797757,0.0669
327,P2,0.06396001,-0.17591068,0.1799
327,P3,0.0,-1.3913354,0.4743
327,P4,0.0,1.0450486,1.192
327,P5,0.0,-0.9255586,2.6894
327,P6,0.0,-0.0604436,5.0
327,P7,7.238335,8.20166,7.3106
327,P8,0.0,0.4146814,8.808
327,P9,0.0,-1.0134909,9.5257
327,P10,0.0,-0.12677951,9.8201
328,P1,0.0,-0.89567995,0.0669
328,P2,0.0,0.35086933,0.1799
328,P3,0.0,-1.9063714,0.4743
328,P4,0.0,-0.18416561,1.192
328,P5,0.0,-0.23155844,2.6894
328,P6,0.0,1.6083941,5.0
